division,match_id,match_number,team_id,team,player_id,player_name,nationality,jersey_no,position,minutes_played,starter,captain,attacking_offloads,attacking_line_breaks,attacking_defenders_beaten,attacking_points,attacking_try_assists,attacking_tries,defence_discipline_tackles,defence_discipline_turnovers_won,defence_discipline_yellow_cards,defence_discipline_red_cards,defence_discipline_handling_errors,defence_discipline_knock_ons,defence_discipline_missed_tackles,defence_discipline_turnovers_conceded,defence_discipline_penalties_conceded,kicking_conversions,kicking_penalty_goals,other_dropped_goals,other_missed_conversions,other_tackle_success,other_lineouts_won,other_total_lineouts,other_penalty_conceded_offside
Men,151,31,31,Chennai Bulls,145,Santiago Alvarez,Argentina,9,Center,25,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Men,151,31,31,Chennai Bulls,182,Filipe Sauturaga,Fiji,7,Back,25,1,0,3,1,2,4,0,0,4,0,0,0,1,1,0,0,0,2,0,0,0,4,0,0,0
Men,151,31,31,Chennai Bulls,205,Michael Icely,Australia,1,Flanker,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Men,151,31,31,Chennai Bulls,232,Marcus Kershaw,United Kingdom,44,Back,34,1,0,0,1,6,5,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Men,151,31,31,Chennai Bulls,374,Mohit Khatri,India,19,Hybrid,31,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Men,151,31,31,Chennai Bulls,375,Karan Rajbhar,India,6,Hybrid,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men,151,31,31,Chennai Bulls,1598,Hidayat Jerffrydin,India,17,Back,9,0,0,0,1,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Men,151,31,31,Chennai Bulls,1599,Taualai Panoa,Samoa,25,Forward,26,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men,151,31,31,Chennai Bulls,1600,Tusitafu Toilolo,Samoa,31,Back,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men,151,31,31,Chennai Bulls,1601,Harpreet Singh Kamboj,India,10,Utility,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men,151,31,31,Chennai Bulls,1602,Jugal Kishore Majhi,India,8,Center,34,1,0,0,1,3,5,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0
Men,151,31,31,Chennai Bulls,1652,Pranav Patil,India,2,Utility,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men,151,31,31,Chennai Bulls,1675,Kamineli Rasuku,Fiji,12,Back,25,0,0,1,0,0,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0
Men,151,31,31,Chennai Bulls,1676,Marika Koroibete,Australia,11,Back,17,1,0,1,1,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men,152,32,30,Bengaluru Bravehearts,154,Shilton Van Wyk,South Africa,8,Utility Back,31,1,0,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0
Men,152,32,30,Bengaluru Bravehearts,199,Henry Hutchison,Australia,1,Hybrid,28,0,1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Men,152,32,30,Bengaluru Bravehearts,253,Ryan Apps,United Kingdom,14,Back,16,0,0,0,1,6,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Men,152,32,30,Bengaluru Bravehearts,256,Zain Davids,South Africa,3,Forward,14,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0
Men,152,32,30,Bengaluru Bravehearts,372,Akuila Rokolisoa,New Zealand,4,Back,30,1,0,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0
Men,152,32,30,Bengaluru Bravehearts,376,Arpan Chhetri,India,12,Forward,25,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Men,152,32,30,Bengaluru Bravehearts,410,Michael Coverdale,,26,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men,152,32,30,Bengaluru Bravehearts,413,Rajdeep Saha,India,18,Back,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men,152,32,30,Bengaluru Bravehearts,422,Devendra Padir,India,17,Forward,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men,152,32,30,Bengaluru Bravehearts,423,Akash Balmiki,India,9,Back,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Men,152,32,30,Bengaluru Bravehearts,425,Ganesh Majhi,India,7,Back,35,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men,152,32,30,Bengaluru Bravehearts,1580,Motu Opetai,Samoa,25,Hybrid,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men,152,32,30,Bengaluru Bravehearts,1653,Ngarohi Mcgarvey,,6,Back,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men,152,32,30,Bengaluru Bravehearts,1679,Jonas Mikalcius,Lithuania,11,Back,25,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Men,152,32,30,Bengaluru Bravehearts,2680,Magomederassul Magomedov,,23,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men,152,32,30,Bengaluru Bravehearts,2682,Kitiona Vai,,5,Forward,25,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
Men,152,32,30,Bengaluru Bravehearts,2683,Rand Santos,,10,Flyhalf,21,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Men,152,32,35,Mumbai Dreamers,148,Sebastiaan Jobb,South Africa,16,Right Wing,30,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Men,152,32,35,Mumbai Dreamers,151,Ryan Oosthuizen,South Africa,12,Center,41,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Men,152,32,35,Mumbai Dreamers,160,Impi Visser,,3,Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men,152,32,35,Mumbai Dreamers,186,Sakiusa Siqila,Fiji,27,Forward,21,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men,152,32,35,Mumbai Dreamers,210,James Turner,Australia,14,Back,41,1,1,1,2,4,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Men,152,32,35,Mumbai Dreamers,370,Liam Poulton,Canada,15,Back,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men,152,32,35,Mumbai Dreamers,393,Prince Khatri,India,7,Back,41,1,0,1,0,2,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0
Men,152,32,35,Mumbai Dreamers,396,Sukumar Hembrom,India,5,Back,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men,152,32,35,Mumbai Dreamers,405,Asis Sabar,India,17,Back,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men,152,32,35,Mumbai Dreamers,421,Neeraj Khatri,India,8,Forward,31,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Men,152,32,35,Mumbai Dreamers,1596,Ben Lasiel,Papua New Guinea,10,Utility,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Men,152,32,35,Mumbai Dreamers,1619,Lucas Mignot,,99,Back,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men,152,32,35,Mumbai Dreamers,1621,Guillaume Bouche,France,4,Back,26,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Men,152,32,35,Mumbai Dreamers,1622,Demetri Patterson,,11,Back,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men,152,32,35,Mumbai Dreamers,1623,Vikas Khatri,India,2,Prop,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Men,152,32,35,Mumbai Dreamers,1681,Kaleem Baretto,United Kingdom,9,Scrum Half,20,1,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
Men,152,32,35,Mumbai Dreamers,2681,Ethan Mcfarland,Australia,23,Forward,16,0,0,1,1,3,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
